oid,profile_id,arrival_departure,stage,point,weight_lbs,horizontal_feet,vertical_feet,tas_knots,weight_kgs,horizontal_metres,vertical_metres,tas_metres,power,mode,course,fuel_flow_kgm
203,707-D-5,D,5,12,245000.0,201000.0,10000.0,250.0,111130.04,61264.8,3048.0,128.611,0.9,CL,ANP2.2,
204,707-D-6,D,6,1,257000.0,0.0,0.0,35.0,116573.144,0.0,0.0,18.00554,1.0,TO,ANP2.2,
205,707-D-6,D,6,2,257000.0,8547.0,0.0,166.0,116573.144,2605.1256,0.0,85.397704,1.0,TO,ANP2.2,
206,707-D-6,D,6,3,257000.0,27030.0,1000.0,166.0,116573.144,8238.744,304.8,85.397704,1.0,TO,ANP2.2,
207,707-D-6,D,6,4,257000.0,36301.0,1321.0,176.0,116573.144,11064.5448,402.6408,90.542144,1.0,CL,ANP2.2,
208,707-D-6,D,6,5,257000.0,37301.0,1353.0,177.0,116573.144,11369.3448,412.3944,91.056588,0.9,CL,ANP2.2,
209,707-D-6,D,6,6,257000.0,50473.0,1773.0,196.0,116573.144,15384.1704,540.4104,100.831024,0.9,CL,ANP2.2,
210,707-D-6,D,6,7,257000.0,58441.0,2002.0,216.0,116573.144,17812.8168,610.2096,111.119904,0.9,CL,ANP2.2,
211,707-D-6,D,6,8,257000.0,72904.0,3000.0,216.0,116573.144,22221.1392,914.4,111.119904,0.9,CL,ANP2.2,
212,707-D-6,D,6,9,257000.0,89375.0,3419.0,250.0,116573.144,27241.5,1042.1112,128.611,0.9,CL,ANP2.2,
213,707-D-6,D,6,10,257000.0,124537.0,5500.0,250.0,116573.144,37958.8776,1676.4,128.611,0.9,CL,ANP2.2,
214,707-D-6,D,6,11,257000.0,163793.0,7500.0,250.0,116573.144,49924.1064,2286.0,128.611,0.9,CL,ANP2.2,
215,707-D-6,D,6,12,257000.0,222644.0,10000.0,250.0,116573.144,67861.8912,3048.0,128.611,0.9,CL,ANP2.2,
216,737-A-1,A,1,1,82000.0,-114486.8,6000.0,272.0,37194.544,-34895.57664,1828.8,139.928768,0.051310345,AP,ANP2.2,
217,737-A-1,A,1,2,82000.0,-58243.4,3052.4,178.9,37194.544,-17752.58832,930.37152,92.0340316,0.045964828,AP,ANP2.2,
218,737-A-1,A,1,3,82000.0,-57243.4,3000.0,176.8,37194.544,-17447.78832,914.4,90.9536992,0.117102069,AP,ANP2.2,
219,737-A-1,A,1,4,82000.0,-29621.7,1552.4,138.4,37194.544,-9028.69416,473.17152,71.1990496,0.111037931,AP,ANP2.2,
220,737-A-1,A,1,5,82000.0,-28621.7,1500.0,136.8,37194.544,-8723.89416,457.2,70.3759392,0.200571724,AP,ANP2.2,
221,737-A-1,A,1,6,82000.0,-20081.1,1052.4,133.2,37194.544,-6120.71928,320.77152,68.5239408,0.197323448,AP,ANP2.2,
222,737-A-1,A,1,7,82000.0,-19081.1,1000.0,132.8,37194.544,-5815.91928,304.8,68.3181632,0.234234483,AP,ANP2.2,
223,737-A-1,A,1,8,82000.0,-1000.0,52.4,130.9,37194.544,-304.8,15.97152,67.3407196,0.226317241,AP,ANP2.2,
224,737-A-1,A,1,9,82000.0,0.0,0.0,130.8,37194.544,0.0,0.0,67.2892752,0.225926207,AP,ANP2.2,
225,737-A-1,A,1,10,82000.0,255.6,0.0,124.2,37194.544,77.90688,0.0,63.8939448,0.4,AP,ANP2.2,
226,737-A-1,A,1,11,82000.0,2300.4,0.0,29.8,37194.544,701.16192,0.0,15.3304312,0.1,AP,ANP2.2,
227,737-D-1,D,1,1,82000.0,0.0,0.0,0.0,37194.544,0.0,0.0,0.0,0.95488,TO,ANP2.2,
228,737-D-1,D,1,2,82000.0,3054.1,0.0,135.5,37194.544,930.88968,0.0,69.707162,0.873882759,TO,ANP2.2,
229,737-D-1,D,1,3,82000.0,7504.3,1000.0,137.5,37194.544,2287.31064,304.8,70.73605,0.871850345,TO,ANP2.2,
230,737-D-1,D,1,4,82000.0,9489.1,1301.8,148.1,37194.544,2892.27768,396.78864,76.1891564,0.865366897,CL,ANP2.2,
231,737-D-1,D,1,5,82000.0,12536.9,1609.0,174.2,37194.544,3821.24712,490.4232,89.6161448,0.849851724,CL,ANP2.2,
232,737-D-1,D,1,6,82000.0,13230.9,1734.6,174.5,37194.544,4032.77832,528.70608,89.770478,0.781622069,CL,ANP2.2,
233,737-D-1,D,1,7,82000.0,17261.8,1860.2,214.7,37194.544,5261.39664,566.98896,110.4511268,0.760033103,CL,ANP2.2,
234,737-D-1,D,1,8,82000.0,23804.6,3000.0,218.4,37194.544,7255.64208,914.4,112.3545696,0.757771724,CL,ANP2.2,
235,737-D-1,D,1,9,82000.0,30470.1,3287.8,261.1,37194.544,9287.28648,1002.12144,134.3213284,0.735296552,CL,ANP2.2,
236,737-D-1,D,1,10,82000.0,45260.3,5500.0,269.9,37194.544,13795.33944,1676.4,138.8484356,0.730651034,CL,ANP2.2,
237,737-D-1,D,1,11,82000.0,60416.2,7500.0,278.3,37194.544,18414.85776,2286.0,143.1697652,0.726202759,CL,ANP2.2,
238,737-D-1,D,1,12,82000.0,82243.2,10000.0,289.3,37194.544,25067.72736,3048.0,148.8286492,0.720310345,CL,ANP2.2,
239,737-D-2,D,2,1,85000.0,0.0,0.0,0.0,38555.32,0.0,0.0,0.0,0.95488,TO,ANP2.2,
240,737-D-2,D,2,2,85000.0,3287.1,0.0,137.9,38555.32,1001.90808,0.0,70.9418276,0.872414483,TO,ANP2.2,
241,737-D-2,D,2,3,85000.0,7990.4,1000.0,139.9,38555.32,2435.47392,304.8,71.9707156,0.870381379,TO,ANP2.2,
242,737-D-2,D,2,4,85000.0,10236.0,1322.7,151.1,38555.32,3119.9328,403.15896,77.7324884,0.863538621,CL,ANP2.2,
243,737-D-2,D,2,5,85000.0,13507.8,1634.5,177.3,38555.32,4117.17744,498.1956,91.2109212,0.848013103,CL,ANP2.2,
244,737-D-2,D,2,6,85000.0,14231.0,1758.8,177.6,38555.32,4337.6088,536.08224,91.3652544,0.779933103,CL,ANP2.2,
245,737-D-2,D,2,7,85000.0,18218.7,1883.1,214.8,38555.32,5553.05976,573.96888,110.5025712,0.759988276,CL,ANP2.2,
246,737-D-2,D,2,8,85000.0,24965.8,3000.0,218.4,38555.32,7609.57584,914.4,112.3545696,0.757771724,CL,ANP2.2,
247,737-D-2,D,2,9,85000.0,32106.9,3308.3,261.2,38555.32,9786.18312,1008.36984,134.3727728,0.735254483,CL,ANP2.2,
248,737-D-2,D,2,10,85000.0,47555.3,5500.0,269.9,38555.32,14494.85544,1676.4,138.8484356,0.730651034,CL,ANP2.2,
249,737-D-2,D,2,11,85000.0,63552.8,7500.0,278.3,38555.32,19370.89344,2286.0,143.1697652,0.726202759,CL,ANP2.2,
250,737-D-2,D,2,12,85000.0,86647.5,10000.0,289.3,38555.32,26410.158,3048.0,148.8286492,0.720310345,CL,ANP2.2,
251,737-D-3,D,3,1,92000.0,0.0,0.0,0.0,41730.464,0.0,0.0,0.0,0.95488,TO,ANP2.2,
252,737-D-3,D,3,2,92000.0,3865.5,0.0,143.5,41730.464,1178.2044,0.0,73.822714,0.869085517,TO,ANP2.2,
253,737-D-3,D,3,3,92000.0,9190.7,1000.0,145.6,41730.464,2801.32536,304.8,74.9030464,0.867053103,TO,ANP2.2,
254,737-D-3,D,3,4,92000.0,11679.5,1317.1,156.2,41730.464,3559.9116,401.45208,80.3561528,0.860575862,CL,ANP2.2,
255,737-D-3,D,3,5,92000.0,15471.0,1639.1,182.4,41730.464,4715.5608,499.59768,93.8345856,0.845028966,CL,ANP2.2,
256,737-D-3,D,3,6,92000.0,16286.2,1764.4,182.8,41730.464,4964.03376,537.78912,94.0403632,0.777185517,CL,ANP2.2,
257,737-D-3,D,3,7,92000.0,20273.1,1889.6,214.8,41730.464,6179.24088,575.95008,110.5025712,0.759975172,CL,ANP2.2,
258,737-D-3,D,3,8,92000.0,27786.1,3000.0,218.4,41730.464,8469.20328,914.4,112.3545696,0.757771724,CL,ANP2.2,
259,737-D-3,D,3,9,92000.0,36173.7,3362.0,261.4,41730.464,11025.74376,1024.7376,134.4756616,0.735145517,CL,ANP2.2,
260,737-D-3,D,3,10,92000.0,53153.6,5500.0,269.9,41730.464,16201.21728,1676.4,138.8484356,0.730651034,CL,ANP2.2,
261,737-D-3,D,3,11,92000.0,71230.4,7500.0,278.3,41730.464,21711.02592,2286.0,143.1697652,0.726202759,CL,ANP2.2,
262,737-D-3,D,3,12,92000.0,97487.0,10000.0,289.3,41730.464,29714.0376,3048.0,148.8286492,0.720310345,CL,ANP2.2,
263,737-D-4,D,4,1,100000.0,0.0,0.0,0.0,45359.2,0.0,0.0,0.0,0.95488,TO,ANP2.2,
264,737-D-4,D,4,2,100000.0,4586.2,0.0,149.6,45359.2,1397.87376,0.0,76.9608224,0.865433103,TO,ANP2.2,
265,737-D-4,D,4,3,100000.0,10682.8,1000.0,151.8,45359.2,3256.11744,304.8,78.0925992,0.86340069,TO,ANP2.2,
266,737-D-4,D,4,4,100000.0,13614.6,1326.7,162.3,45359.2,4149.73008,404.37816,83.4942612,0.856986897,CL,ANP2.2,
267,737-D-4,D,4,5,100000.0,18082.3,1660.3,188.6,45359.2,5511.48504,506.05944,97.0241384,0.841415172,CL,ANP2.2,
268,737-D-4,D,4,6,100000.0,18972.0,1781.2,188.9,45359.2,5782.6656,542.90976,97.1784716,0.773868966,CL,ANP2.2,
269,737-D-4,D,4,7,100000.0,22786.2,1902.1,214.8,45359.2,6945.23376,579.76008,110.5025712,0.759951034,CL,ANP2.2,
270,737-D-4,D,4,8,100000.0,31187.3,3000.0,218.4,45359.2,9505.88904,914.4,112.3545696,0.757771724,CL,ANP2.2,
271,737-D-4,D,4,9,100000.0,41292.2,3435.8,261.7,45359.2,12585.86256,1047.23184,134.6299948,0.734994483,CL,ANP2.2,
272,737-D-4,D,4,10,100000.0,59979.1,5500.0,269.9,45359.2,18281.62968,1676.4,138.8484356,0.730651034,CL,ANP2.2,
273,737-D-4,D,4,11,100000.0,80654.4,7500.0,278.3,45359.2,24583.46112,2286.0,143.1697652,0.726202759,CL,ANP2.2,
274,737-D-4,D,4,12,100000.0,110921.9,10000.0,289.3,45359.2,33808.99512,3048.0,148.8286492,0.720310345,CL,ANP2.2,
275,7478-A-1,A,1,1,671100.0,-163601.5,6000.0,303.3,304405.5912,-49865.7372,1828.8,156.0308652,0.029173824,AP,ANP2.2,
276,7478-A-1,A,1,2,671100.0,-106358.1,3000.0,290.6,304405.5912,-32417.94888,914.4,149.4974264,0.019051471,AP,ANP2.2,
277,7478-A-1,A,1,3,671100.0,-76675.7,3000.0,227.0,304405.5912,-23370.75336,914.4,116.778788,0.036169559,AP,ANP2.2,
278,7478-A-1,A,1,4,671100.0,-66781.9,3000.0,193.5,304405.5912,-20355.12312,914.4,99.544914,0.045176029,AP,ANP2.2,
279,7478-A-1,A,1,5,671100.0,-63764.4,3000.0,181.6,304405.5912,-19435.38912,914.4,93.4230304,0.048392647,AP,ANP2.2,
280,7478-A-1,A,1,6,671100.0,-60312.4,3000.0,163.7,304405.5912,-18383.21952,914.4,84.2144828,0.053203676,AP,ANP2.2,
281,7478-A-1,A,1,7,671100.0,-59312.4,3000.0,163.7,304405.5912,-18078.41952,914.4,84.2144828,0.209654706,AP,ANP2.2,
282,7478-A-1,A,1,8,671100.0,-58243.4,3000.0,163.7,304405.5912,-17752.58832,914.4,84.2144828,0.209654706,AP,ANP2.2,
283,7478-A-1,A,1,9,671100.0,-57243.4,3000.0,163.7,304405.5912,-17447.78832,914.4,84.2144828,0.259456029,AP,ANP2.2,
284,7478-A-1,A,1,10,671100.0,-1000.0,52.4,155.8,304405.5912,-304.8,15.97152,80.1503752,0.232962794,AP,ANP2.2,
285,7478-A-1,A,1,11,671100.0,0.0,0.0,155.7,304405.5912,0.0,0.0,80.0989308,0.232547647,AP,ANP2.2,
286,7478-A-1,A,1,12,671100.0,615.6,0.0,149.6,304405.5912,187.63488,0.0,76.9608224,0.1,AP,ANP2.2,
287,7478-A-1,A,1,13,671100.0,5540.4,0.0,29.8,304405.5912,1688.71392,0.0,15.3304312,0.1,AP,ANP2.2,
288,7478-D-1,D,1,1,671100.0,0.0,0.0,0.0,304405.5912,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
289,7478-D-1,D,1,2,671100.0,4202.4,0.0,166.9,304405.5912,1280.89152,0.0,85.8607036,0.782364265,TO,ANP2.2,
290,7478-D-1,D,1,3,671100.0,10585.0,1500.0,170.6,304405.5912,3226.308,457.2,87.7641464,0.793140441,TO,ANP2.2,
291,7478-D-1,D,1,4,671100.0,11585.0,1671.1,171.0,304405.5912,3531.108,509.35128,87.969924,0.665589265,CL,ANP2.2,
292,7478-D-1,D,1,5,671100.0,19350.9,3000.0,174.4,304405.5912,5898.15432,914.4,89.7190336,0.68064,CL,ANP2.2,
293,7478-D-1,D,1,6,671100.0,30806.8,3842.0,231.7,304405.5912,9389.91264,1171.0416,119.1966748,0.659135,CL,ANP2.2,
294,7478-D-1,D,1,7,671100.0,39247.7,4455.0,265.7,304405.5912,11962.69896,1357.884,136.6877708,0.647999412,CL,ANP2.2,
295,7478-D-1,D,1,8,671100.0,40872.4,4700.0,266.7,304405.5912,12457.90752,1432.56,137.2022148,0.650532059,CL,ANP2.2,
296,7478-D-1,D,1,9,671100.0,49915.5,5480.5,297.9,304405.5912,15214.2444,1670.4564,153.2528676,0.643180588,CL,ANP2.2,
297,7478-D-1,D,1,10,671100.0,81577.2,10000.0,319.4,304405.5912,24864.73056,3048.0,164.3134136,0.683591176,CL,ANP2.2,
298,7478-D-2,D,2,1,691200.0,0.0,0.0,0.0,313522.7904,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
299,7478-D-2,D,2,2,691200.0,4471.7,0.0,169.4,313522.7904,1362.97416,0.0,87.1468136,0.779941618,TO,ANP2.2,
300,7478-D-2,D,2,3,691200.0,11162.9,1500.0,173.1,313522.7904,3402.45192,457.2,89.0502564,0.790717941,TO,ANP2.2,
301,7478-D-2,D,2,4,691200.0,12162.9,1662.9,173.5,313522.7904,3707.25192,506.85192,89.256034,0.664031912,CL,ANP2.2,
302,7478-D-2,D,2,5,691200.0,20371.0,3000.0,177.0,313522.7904,6209.0808,914.4,91.056588,0.679178235,CL,ANP2.2,
303,7478-D-2,D,2,6,691200.0,31873.6,3806.9,231.6,313522.7904,9715.07328,1160.34312,119.1452304,0.658761029,CL,ANP2.2,
304,7478-D-2,D,2,7,691200.0,41441.3,4508.7,270.2,313522.7904,12631.30824,1374.25176,139.0027688,0.646212206,CL,ANP2.2,
305,7478-D-2,D,2,8,691200.0,43472.9,4800.0,271.4,313522.7904,13250.53992,1463.04,139.6201016,0.649213088,CL,ANP2.2,
306,7478-D-2,D,2,9,691200.0,51147.6,5435.4,296.6,313522.7904,15589.78848,1656.70992,152.5840904,0.643318088,CL,ANP2.2,
307,7478-D-2,D,2,10,691200.0,84395.7,10000.0,318.3,313522.7904,25723.80936,3048.0,163.7475252,0.6841775,CL,ANP2.2,
308,7478-D-3,D,3,1,713300.0,0.0,0.0,0.0,323547.1736,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
309,7478-D-3,D,3,2,713300.0,4778.2,0.0,172.0,323547.1736,1456.39536,0.0,88.484368,0.777318382,TO,ANP2.2,
310,7478-D-3,D,3,3,713300.0,11818.6,1500.0,175.9,323547.1736,3602.30928,457.2,90.4906996,0.788094559,TO,ANP2.2,
311,7478-D-3,D,3,4,713300.0,12818.6,1654.4,176.3,323547.1736,3907.10928,504.26112,90.6964772,0.662350735,CL,ANP2.2,
312,7478-D-3,D,3,5,713300.0,21530.9,3000.0,179.8,323547.1736,6562.61832,914.4,92.4970312,0.677595147,CL,ANP2.2,
313,7478-D-3,D,3,6,713300.0,32297.3,3768.4,231.4,323547.1736,9844.21704,1148.60832,119.0423416,0.658349412,CL,ANP2.2,
314,7478-D-3,D,3,7,713300.0,42613.7,4491.9,271.2,323547.1736,12988.65576,1369.13112,139.5172128,0.645451912,CL,ANP2.2,
315,7478-D-3,D,3,8,713300.0,42672.4,4500.0,271.2,323547.1736,13006.54752,1371.6,139.5172128,0.645535441,CL,ANP2.2,
316,7478-D-3,D,3,9,713300.0,50165.4,5099.9,295.1,323547.1736,15290.41392,1554.44952,151.8124244,0.639952353,CL,ANP2.2,
317,7478-D-3,D,3,10,713300.0,87250.1,10000.0,318.3,323547.1736,26593.83048,3048.0,163.7475252,0.6841775,CL,ANP2.2,
318,7478-D-4,D,4,1,752400.0,0.0,0.0,0.0,341282.6208,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
319,7478-D-4,D,4,2,752400.0,5347.6,0.0,176.7,341282.6208,1629.94848,0.0,90.9022548,0.772774853,TO,ANP2.2,
320,7478-D-4,D,4,3,752400.0,13032.6,1500.0,180.6,341282.6208,3972.33648,457.2,92.9085864,0.783551029,TO,ANP2.2,
321,7478-D-4,D,4,4,752400.0,14032.6,1640.8,181.0,341282.6208,4277.13648,500.11584,93.114364,0.659450147,CL,ANP2.2,
322,7478-D-4,D,4,5,752400.0,23687.2,3000.0,184.7,341282.6208,7219.85856,914.4,95.0178068,0.674853529,CL,ANP2.2,
323,7478-D-4,D,4,6,752400.0,35153.6,3700.2,231.2,341282.6208,10714.81728,1127.82096,118.9394528,0.657619412,CL,ANP2.2,
324,7478-D-4,D,4,7,752400.0,46996.2,4422.1,270.9,341282.6208,14324.44176,1347.85608,139.3628796,0.644726618,CL,ANP2.2,
325,7478-D-4,D,4,8,752400.0,54764.7,4900.3,294.2,341282.6208,16692.28056,1493.61144,151.3494248,0.637925882,CL,ANP2.2,
326,7478-D-4,D,4,9,752400.0,96252.1,10000.0,318.3,341282.6208,29337.64008,3048.0,163.7475252,0.6841775,CL,ANP2.2,
327,7478-D-5,D,5,1,801000.0,0.0,0.0,0.0,363327.192,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
328,7478-D-5,D,5,2,801000.0,6104.1,0.0,182.3,363327.192,1860.52968,0.0,93.7831412,0.767288971,TO,ANP2.2,
329,7478-D-5,D,5,3,801000.0,14643.0,1500.0,186.4,363327.192,4463.1864,457.2,95.8923616,0.778065147,TO,ANP2.2,
330,7478-D-5,D,5,4,801000.0,15643.0,1625.8,186.7,363327.192,4767.9864,495.54384,96.0466948,0.655965294,CL,ANP2.2,
331,7478-D-5,D,5,5,801000.0,26567.9,3000.0,190.6,363327.192,8097.89592,914.4,98.0530264,0.671543088,CL,ANP2.2,
332,7478-D-5,D,5,6,801000.0,36908.7,3615.5,230.9,363327.192,11249.77176,1102.0044,118.7851196,0.656709265,CL,ANP2.2,
333,7478-D-5,D,5,7,801000.0,49031.0,4335.4,270.5,363327.192,14944.6488,1321.42992,139.157102,0.6438225,CL,ANP2.2,
334,7478-D-5,D,5,8,801000.0,57725.8,4931.9,294.4,363327.192,17594.82384,1503.24312,151.4523136,0.638247794,CL,ANP2.2,
335,7478-D-5,D,5,9,801000.0,102896.1,10000.0,318.3,363327.192,31362.73128,3048.0,163.7475252,0.6841775,CL,ANP2.2,
336,7478-D-6,D,6,1,853400.0,0.0,0.0,0.0,387095.4128,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
337,7478-D-6,D,6,2,853400.0,6980.9,0.0,188.2,387095.4128,2127.77832,0.0,96.8183608,0.7615575,TO,ANP2.2,
338,7478-D-6,D,6,3,853400.0,16513.7,1500.0,192.4,387095.4128,5033.37576,457.2,98.9790256,0.772333676,TO,ANP2.2,
339,7478-D-6,D,6,4,853400.0,17513.7,1611.6,192.7,387095.4128,5338.17576,491.21568,99.1333588,0.652342059,CL,ANP2.2,
340,7478-D-6,D,6,5,853400.0,29949.6,3000.0,196.7,387095.4128,9128.63808,914.4,101.1911348,0.668084559,CL,ANP2.2,
341,7478-D-6,D,6,6,853400.0,41550.0,3618.4,236.1,387095.4128,12664.44,1102.88832,121.4602284,0.653809118,CL,ANP2.2,
342,7478-D-6,D,6,7,853400.0,53148.1,4241.9,270.1,387095.4128,16199.54088,1292.93112,138.9513244,0.642844118,CL,ANP2.2,
343,7478-D-6,D,6,8,853400.0,64157.6,4931.6,297.6,387095.4128,19555.23648,1503.15168,153.0985344,0.636486029,CL,ANP2.2,
344,7478-D-6,D,6,9,853400.0,113994.7,10000.0,321.7,387095.4128,34745.58456,3048.0,165.4966348,0.682418676,CL,ANP2.2,
345,7478-D-7,D,7,1,909300.0,0.0,0.0,0.0,412451.2056,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
346,7478-D-7,D,7,2,909300.0,7987.4,0.0,194.3,412451.2056,2434.55952,0.0,99.9564692,0.755633971,TO,ANP2.2,
347,7478-D-7,D,7,3,909300.0,18676.1,1500.0,198.6,412451.2056,5692.47528,457.2,102.1685784,0.766410147,TO,ANP2.2,
348,7478-D-7,D,7,4,909300.0,19676.1,1598.4,198.9,412451.2056,5997.27528,487.19232,102.3229116,0.648613824,CL,ANP2.2,
349,7478-D-7,D,7,5,909300.0,33913.7,3000.0,203.0,412451.2056,10336.89576,914.4,104.432132,0.664510147,CL,ANP2.2,
350,7478-D-7,D,7,6,909300.0,44811.9,3520.7,235.8,412451.2056,13658.66712,1073.10936,121.3058952,0.652755147,CL,ANP2.2,
351,7478-D-7,D,7,7,909300.0,57566.0,4142.2,269.7,412451.2056,17546.1168,1262.54256,138.7455468,0.641795882,CL,ANP2.2,
352,7478-D-7,D,7,8,909300.0,69566.9,4829.4,297.1,412451.2056,21203.99112,1472.00112,152.8413124,0.635443676,CL,ANP2.2,
353,7478-D-7,D,7,9,909300.0,125496.0,10000.0,321.7,412451.2056,38251.1808,3048.0,165.4966348,0.682418676,CL,ANP2.2,
354,7478-D-8,D,8,1,969000.0,0.0,0.0,0.0,439530.648,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
355,7478-D-8,D,8,2,969000.0,9144.7,0.0,200.5,439530.648,2787.30456,0.0,103.146022,0.749505588,TO,ANP2.2,
356,7478-D-8,D,8,3,969000.0,21965.7,1500.0,205.0,439530.648,6695.14536,457.2,105.46102,0.760281765,TO,ANP2.2,
357,7478-D-8,D,8,4,969000.0,22965.7,1581.0,205.2,439530.648,6999.94536,481.8888,105.5639088,0.644712059,CL,ANP2.2,
358,7478-D-8,D,8,5,969000.0,40495.1,3000.0,209.6,439530.648,12342.90648,914.4,107.8274624,0.660812206,CL,ANP2.2,
359,7478-D-8,D,8,6,969000.0,52610.9,3512.6,241.0,439530.648,16035.80232,1070.64048,123.981004,0.649736912,CL,ANP2.2,
360,7478-D-8,D,8,7,969000.0,70026.3,4265.4,280.8,439530.648,21344.01624,1300.09392,144.4558752,0.637227794,CL,ANP2.2,
361,7478-D-8,D,8,8,969000.0,78960.8,4726.3,298.8,439530.648,24067.25184,1440.57624,153.7158672,0.633214706,CL,ANP2.2,
362,7478-D-8,D,8,9,969000.0,142103.7,10000.0,324.0,439530.648,43313.20776,3048.0,166.679856,0.681246176,CL,ANP2.2,
363,7478-D-9,D,9,1,987000.0,0.0,0.0,0.0,447695.304,0.0,0.0,0.0,0.945334853,TO,ANP2.2,
364,7478-D-9,D,9,2,987000.0,9510.6,0.0,202.4,447695.304,2898.83088,0.0,104.1234656,0.747695147,TO,ANP2.2,
365,7478-D-9,D,9,3,987000.0,22797.5,1500.0,206.9,447695.304,6948.678,457.2,106.4384636,0.758471324,TO,ANP2.2,
366,7478-D-9,D,9,4,987000.0,23797.5,1577.7,207.1,447695.304,7253.478,480.88296,106.5413524,0.643582059,CL,ANP2.2,
367,7478-D-9,D,9,5,987000.0,42091.4,3000.0,211.5,447695.304,12829.45872,914.4,108.804906,0.659719706,CL,ANP2.2,
368,7478-D-9,D,9,6,987000.0,53862.4,3481.1,240.9,447695.304,16417.25952,1061.03928,123.9295596,0.649395882,CL,ANP2.2,
369,7478-D-9,D,9,7,987000.0,71799.2,4233.1,280.7,447695.304,21884.39616,1290.24888,144.4044308,0.636888971,CL,ANP2.2,
370,7478-D-9,D,9,8,987000.0,80971.2,4693.5,298.7,447695.304,24680.02176,1430.5788,153.6644228,0.632877059,CL,ANP2.2,
371,7478-D-9,D,9,9,987000.0,146389.9,10000.0,324.0,447695.304,44619.64152,3048.0,166.679856,0.681246176,CL,ANP2.2,
372,707120-A-1,A,1,1,175000.0,-114487.0,6000.0,250.0,79378.6,-34895.6376,1828.8,128.611,0.035016835,AP,ANP2.2,
373,707120-A-1,A,1,2,175000.0,-57243.0,3000.0,124.0,79378.6,-17447.6664,914.4,63.791056,0.23973064,AP,ANP2.2,
374,707120-A-1,A,1,3,175000.0,-28622.0,1500.0,124.0,79378.6,-8723.9856,457.2,63.791056,0.241414141,AP,ANP2.2,
375,707120-A-1,A,1,4,175000.0,-19081.0,1000.0,124.0,79378.6,-5815.8888,304.8,63.791056,0.241414141,AP,ANP2.2,
376,707120-A-1,A,1,5,175000.0,0.0,0.0,124.0,79378.6,0.0,0.0,63.791056,0.241414141,AP,ANP2.2,
377,707120-A-1,A,1,6,175000.0,525.0,0.0,124.0,79378.6,160.02,0.0,63.791056,0.4,AP,ANP2.2,
378,707120-A-1,A,1,7,175000.0,5250.0,0.0,30.0,79378.6,1600.2,0.0,15.43332,0.1,AP,ANP2.2,
379,707120-D-1,D,1,1,175000.0,0.0,0.0,35.0,79378.6,0.0,0.0,18.00554,1.0,TO,ANP2.2,
380,707120-D-1,D,1,2,175000.0,2799.0,0.0,141.0,79378.6,853.1352,0.0,72.536604,1.0,TO,ANP2.2,
381,707120-D-1,D,1,3,175000.0,7018.0,1000.0,141.0,79378.6,2139.0864,304.8,72.536604,1.0,TO,ANP2.2,
382,707120-D-1,D,1,4,175000.0,16711.0,2461.0,191.0,79378.6,5093.5128,750.1128,98.258804,1.0,CL,ANP2.2,
383,707120-D-1,D,1,5,175000.0,17711.0,2672.0,191.0,79378.6,5398.3128,814.4256,98.258804,0.883501684,CL,ANP2.2,
384,707120-D-1,D,1,6,175000.0,19261.0,3000.0,191.0,79378.6,5870.7528,914.4,98.258804,0.883501684,CL,ANP2.2,
385,707120-D-1,D,1,7,175000.0,30495.0,4112.0,250.0,79378.6,9294.876,1253.3376,128.611,0.883501684,CL,ANP2.2,
386,707120-D-1,D,1,8,175000.0,38083.0,5500.0,250.0,79378.6,11607.6984,1676.4,128.611,0.883501684,CL,ANP2.2,
387,707120-D-1,D,1,9,175000.0,49995.0,7500.0,250.0,79378.6,15238.476,2286.0,128.611,0.883501684,CL,ANP2.2,
388,707120-D-1,D,1,10,175000.0,66737.0,10000.0,250.0,79378.6,20341.4376,3048.0,128.611,0.883501684,CL,ANP2.2,
389,707120-D-2,D,2,1,185000.0,0.0,0.0,35.0,83914.52,0.0,0.0,18.00554,1.0,TO,ANP2.2,
390,707120-D-2,D,2,2,185000.0,3128.0,0.0,145.0,83914.52,953.4144,0.0,74.59438,1.0,TO,ANP2.2,
391,707120-D-2,D,2,3,185000.0,7729.0,1000.0,145.0,83914.52,2355.7992,304.8,74.59438,1.0,TO,ANP2.2,
392,707120-D-2,D,2,4,185000.0,18728.0,2536.0,195.0,83914.52,5708.2944,772.9728,100.31658,1.0,CL,ANP2.2,
393,707120-D-2,D,2,5,185000.0,19728.0,2731.0,195.0,83914.52,6013.0944,832.4088,100.31658,0.883501684,CL,ANP2.2,
394,707120-D-2,D,2,6,185000.0,21102.0,3000.0,195.0,83914.52,6431.8896,914.4,100.31658,0.883501684,CL,ANP2.2,
395,707120-D-2,D,2,7,185000.0,32638.0,4080.0,250.0,83914.52,9948.0624,1243.584,128.611,0.883501684,CL,ANP2.2,
396,707120-D-2,D,2,8,185000.0,40995.0,5500.0,250.0,83914.52,12495.276,1676.4,128.611,0.883501684,CL,ANP2.2,
